id,customerID,employeeID,orderDate,paymentMethod,status,trackingNumber
CA-2014-110842,GA-14725,12,12/11/2014,Cash,delivered,0552-13023
CA-2014-110884,SH-20395,13,8/3/2014,Stripe,delivered,0575-13024
CA-2014-110905,RW-19690,10,11/9/2014,Credit Card,delivered,0598-13025
CA-2014-110926,DD-13570,20,20/11/2014,Stripe,delivered,0621-13026
CA-2014-110940,AZ-10750,10,24/7/2014,Stripe,delivered,0644-13027
CA-2014-111178,TD-20995,17,16/6/2014,PayPal,delivered,0667-13028
CA-2014-111220,JS-15595,25,3/9/2014,Stripe,delivered,0690-13029
CA-2014-111262,KH-16510,6,29/10/2014,Credit Card,delivered,0713-13030
CA-2014-111269,CS-12355,24,17/6/2014,Debit Card,delivered,0736-13031
CA-2014-111332,NC-18340,15,21/5/2014,PayPal,delivered,0759-13032
CA-2014-111374,CB-12415,20,25/2/2014,PayPal,delivered,0782-13033
CA-2014-111388,SU-20665,12,3/9/2014,Cash,delivered,0805-13034
CA-2014-111556,CD-11920,5,21/11/2014,Stripe,delivered,0828-13035
CA-2014-111577,AJ-10780,21,17/10/2014,Debit Card,delivered,0851-13036
CA-2014-111591,PS-18970,12,22/3/2014,Debit Card,delivered,0874-13037
CA-2014-111647,RD-19585,5,4/7/2014,Credit Card,delivered,0897-13038
CA-2014-111689,HP-14815,25,1/12/2014,Cash,delivered,0920-13039
CA-2014-111717,SW-20245,20,11/10/2014,Debit Card,delivered,0943-13040
CA-2014-111738,CM-12385,2,4/1/2014,PayPal,delivered,0966-13041
CA-2014-111759,MR-17545,23,9/7/2014,Stripe,delivered,0989-13042
CA-2014-111808,AR-10510,18,17/12/2014,PayPal,delivered,0012-13043
CA-2014-111815,EP-13915,25,4/3/2014,Stripe,delivered,0035-13044
CA-2014-112004,AH-10075,6,26/9/2014,PayPal,delivered,0058-13045
CA-2014-112039,JC-15775,6,26/3/2014,Debit Card,delivered,0081-13046
CA-2014-112172,MM-18280,4,11/6/2014,Stripe,delivered,0104-13047
CA-2014-112333,KF-16285,4,9/4/2014,Stripe,delivered,0127-13048
CA-2014-112431,RW-19690,8,13/10/2014,PayPal,delivered,0150-13049
CA-2014-112473,JL-15505,3,26/5/2014,Cash,delivered,0173-13050
CA-2014-112487,TC-21535,18,27/12/2014,PayPal,delivered,0196-13051
CA-2014-112515,AS-10225,17,18/9/2014,Credit Card,delivered,0219-13052
CA-2014-112529,SC-20770,12,20/11/2014,Credit Card,delivered,0242-13053
CA-2014-112536,SG-20890,13,19/5/2014,Stripe,delivered,0265-13054
CA-2014-112725,EH-14125,21,31/1/2014,PayPal,delivered,0288-13055
CA-2014-112753,CC-12670,25,19/6/2014,Stripe,delivered,0311-13056
CA-2014-112774,RC-19960,7,12/9/2014,Stripe,delivered,0334-13057
CA-2014-112809,RA-19915,19,19/8/2014,Debit Card,delivered,0357-13058
CA-2014-112844,SP-20620,3,14/11/2014,Credit Card,delivered,0380-13059
CA-2014-112865,BH-11710,13,19/5/2014,Debit Card,delivered,0403-13060
CA-2014-112900,KL-16645,12,10/4/2014,Credit Card,delivered,0426-13061
CA-2014-112956,TH-21550,16,22/8/2014,Cash,delivered,0449-13062
CA-2014-112984,EH-14185,10,17/9/2014,Credit Card,delivered,0472-13063
CA-2014-113075,MC-18100,18,3/9/2014,Debit Card,delivered,0495-13064
CA-2014-113208,ML-18040,8,27/3/2014,Credit Card,delivered,0518-13065
CA-2014-113278,HR-14770,5,15/1/2014,PayPal,delivered,0541-13066
CA-2014-113355,SJ-20215,22,2/12/2014,Stripe,delivered,0564-13067
CA-2014-113418,CM-12655,20,2/10/2014,Debit Card,delivered,0587-13068
CA-2014-113453,CM-12160,7,22/10/2014,Debit Card,delivered,0610-13069
CA-2014-113460,KN-16390,16,8/11/2014,Cash,delivered,0633-13070
CA-2014-113474,TM-21490,9,31/3/2014,Stripe,delivered,0656-13071
CA-2014-113481,AS-10045,20,3/1/2014,Stripe,delivered,0679-13072
CA-2014-113530,BC-11125,10,20/5/2014,Credit Card,delivered,0702-13073
CA-2014-113558,PH-18790,19,22/10/2014,Stripe,delivered,0725-13074
CA-2014-113572,FP-14320,21,8/11/2014,PayPal,delivered,0748-13075
CA-2014-113670,RS-19765,15,16/10/2014,Credit Card,delivered,0771-13076
CA-2014-113705,LC-16870,6,28/3/2014,Cash,delivered,0794-13077
CA-2014-113873,KE-16420,6,14/11/2014,Debit Card,delivered,0817-13078
CA-2014-113908,KN-16390,1,4/6/2014,PayPal,delivered,0840-13079
CA-2014-114055,MH-18115,14,26/12/2014,Credit Card,delivered,0863-13080
CA-2014-114216,RK-19300,11,3/9/2014,Cash,delivered,0886-13081
CA-2014-114258,EM-13825,4,6/11/2014,Stripe,delivered,0909-13082
CA-2014-114370,BN-11470,20,15/3/2014,Stripe,delivered,0932-13083
CA-2014-114412,AA-10480,17,16/4/2014,Stripe,delivered,0955-13084
CA-2014-114440,TB-21520,21,15/9/2014,Stripe,delivered,0978-13085
CA-2014-114524,EG-13900,20,1/4/2014,Debit Card,delivered,0001-13086
CA-2014-114552,Dl-13600,20,3/9/2014,PayPal,delivered,0024-13087
CA-2014-114636,GA-14725,4,26/8/2014,PayPal,delivered,0047-13088
CA-2014-114804,BF-11020,24,18/10/2014,Credit Card,delivered,0070-13089
CA-2014-115070,MG-18205,7,11/4/2014,Credit Card,delivered,0093-13090
CA-2014-115105,BD-11770,22,7/2/2014,Cash,delivered,0116-13091
CA-2014-115119,SC-20440,16,27/10/2014,Stripe,delivered,0139-13092
CA-2014-115154,RS-19420,20,9/1/2014,Stripe,delivered,0162-13093
CA-2014-115175,MC-17575,11,8/8/2014,Stripe,delivered,0185-13094
CA-2014-115322,ZC-21910,10,12/5/2014,Cash,delivered,0208-13095
CA-2014-115364,OT-18730,11,27/6/2014,Stripe,delivered,0231-13096
CA-2014-115427,EB-13975,4,31/12/2014,PayPal,delivered,0254-13097
CA-2014-115448,MH-18025,21,12/11/2014,Cash,delivered,0277-13098
CA-2014-115546,AH-10465,8,15/5/2014,PayPal,delivered,0300-13099
CA-2014-115602,DJ-13630,15,19/12/2014,PayPal,delivered,0323-13100
CA-2014-115651,NS-18640,17,10/7/2014,Credit Card,delivered,0346-13101
CA-2014-115777,DO-13645,18,20/8/2014,Credit Card,delivered,0369-13102
CA-2014-115805,KW-16435,22,1/8/2014,Cash,delivered,0392-13103
CA-2014-115882,DB-13555,15,15/9/2014,Stripe,delivered,0415-13104
CA-2014-115931,JM-15655,9,23/12/2014,Credit Card,delivered,0438-13105
CA-2014-115994,BT-11305,20,29/1/2014,Cash,delivered,0461-13106
CA-2014-116113,JW-15220,13,3/10/2014,Cash,delivered,0484-13107
CA-2014-116127,SB-20185,12,26/6/2014,Credit Card,delivered,0507-13108
CA-2014-116204,VW-21775,20,12/2/2014,Credit Card,delivered,0530-13109
CA-2014-116225,SV-20935,10,6/11/2014,Debit Card,delivered,0553-13110
CA-2014-116288,BS-11380,3,13/3/2014,Cash,delivered,0576-13111
CA-2014-116358,KM-16225,14,3/11/2014,Credit Card,delivered,0599-13112
CA-2014-116498,KA-16525,5,31/5/2014,Credit Card,delivered,0622-13113
CA-2014-116519,CR-12730,14,14/10/2014,Debit Card,delivered,0645-13114
CA-2014-116645,ME-17725,22,1/12/2014,Stripe,delivered,0668-13115
CA-2014-116680,PK-19075,9,5/9/2014,Cash,delivered,0691-13116
CA-2014-116715,VW-21775,6,3/12/2014,PayPal,delivered,0714-13117
CA-2014-116855,AI-10855,10,18/12/2014,Debit Card,delivered,0737-13118
CA-2014-116939,AG-10900,9,26/9/2014,Debit Card,delivered,0760-13119
CA-2014-116946,TS-21505,24,20/12/2014,Debit Card,delivered,0783-13120
CA-2014-116953,SV-20935,19,25/4/2014,PayPal,delivered,0806-13121
CA-2014-116988,PW-19030,18,28/6/2014,Cash,delivered,0829-13122
CA-2014-117009,BK-11260,10,23/9/2014,PayPal,delivered,0852-13123
CA-2014-117023,JW-15955,25,8/8/2014,Debit Card,delivered,0875-13124
CA-2014-117044,HA-14920,18,12/9/2014,Debit Card,delivered,0898-13125
CA-2014-117079,JR-15700,10,24/10/2014,Cash,delivered,0921-13126
CA-2014-117114,CY-12745,1,1/11/2014,Credit Card,delivered,0944-13127
CA-2014-117128,BF-11080,5,6/12/2014,Cash,delivered,0967-13128
CA-2014-117156,TB-21055,3,22/3/2014,PayPal,delivered,0990-13129
CA-2014-117198,BG-11035,4,1/9/2014,Stripe,delivered,0013-13130
CA-2014-117212,BT-11530,15,27/2/2014,PayPal,delivered,0036-13131
CA-2014-117240,CP-12340,7,24/7/2014,Cash,delivered,0059-13132
CA-2014-117261,TH-21235,5,5/9/2014,Debit Card,delivered,0082-13133
CA-2014-117324,JP-15520,19,9/12/2014,PayPal,delivered,0105-13134
CA-2014-117394,MM-17920,13,5/9/2014,Cash,delivered,0128-13135
CA-2014-117401,PP-18955,4,19/5/2014,PayPal,delivered,0151-13136
CA-2014-117422,FC-14245,7,22/10/2014,PayPal,delivered,0174-13137
CA-2014-117436,LW-17125,10,9/6/2014,PayPal,delivered,0197-13138
CA-2014-117443,JB-15400,3,24/12/2014,Credit Card,delivered,0220-13139
CA-2014-117457,KH-16510,20,9/12/2014,Cash,delivered,0243-13140
CA-2014-117485,BD-11320,17,24/9/2014,Credit Card,delivered,0266-13141
CA-2014-117513,BT-11395,22,4/3/2014,Credit Card,delivered,0289-13142
CA-2014-117632,CS-12175,2,13/5/2014,Stripe,delivered,0312-13143
CA-2014-117646,SC-20845,2,22/8/2014,Stripe,delivered,0335-13144
CA-2014-117653,MO-17500,5,20/10/2014,Credit Card,delivered,0358-13145
CA-2014-117667,MS-17980,14,5/12/2014,Cash,delivered,0381-13146
CA-2014-117695,PW-19030,10,6/8/2014,Cash,delivered,0404-13147
CA-2014-117702,LS-16975,9,29/11/2014,Credit Card,delivered,0427-13148
CA-2014-117807,DK-13090,25,2/10/2014,PayPal,delivered,0450-13149
CA-2014-117821,HG-15025,19,13/6/2014,Credit Card,delivered,0473-13150
CA-2014-117863,TS-21340,19,19/5/2014,Debit Card,delivered,0496-13151
CA-2014-117870,JH-15820,17,28/1/2014,Cash,delivered,0519-13152
CA-2014-117926,AS-10225,11,9/12/2014,Cash,delivered,0542-13153
CA-2014-117933,RF-19840,8,25/12/2014,Credit Card,delivered,0565-13154
CA-2014-117947,NG-18355,14,19/8/2014,Debit Card,delivered,0588-13155
CA-2014-118003,DO-13645,3,5/12/2014,PayPal,delivered,0611-13156
CA-2014-118017,LC-16870,18,4/12/2014,PayPal,delivered,0634-13157
CA-2014-118122,GG-14650,16,18/11/2014,PayPal,delivered,0657-13158
CA-2014-118136,BB-10990,20,17/9/2014,PayPal,delivered,0680-13159
CA-2014-118199,LB-16795,16,10/5/2014,PayPal,delivered,0703-13160
CA-2014-118213,AB-10060,14,6/11/2014,Stripe,delivered,0726-13161
CA-2014-118346,PO-19180,8,24/7/2014,Credit Card,delivered,0749-13162
CA-2014-118360,JC-15775,22,2/4/2014,Cash,delivered,0772-13163
CA-2014-118367,LO-17170,6,29/10/2014,PayPal,delivered,0795-13164
CA-2014-118402,JO-15280,25,30/9/2014,PayPal,delivered,0818-13165
CA-2014-118437,PF-19165,24,18/6/2014,Stripe,delivered,0841-13166
CA-2014-118521,LF-17185,18,17/2/2014,Cash,delivered,0864-13167
CA-2014-118542,CC-12550,1,2/12/2014,Cash,delivered,0887-13168
CA-2014-118577,XP-21865,5,7/10/2014,Credit Card,delivered,0910-13169
CA-2014-118640,CS-11950,8,21/7/2014,Stripe,delivered,0933-13170
CA-2014-118668,FW-14395,7,3/1/2014,Credit Card,delivered,0956-13171
CA-2014-118724,AR-10825,13,22/7/2014,Credit Card,delivered,0979-13172
CA-2014-118731,LP-17080,12,21/11/2014,Credit Card,delivered,0002-13173
CA-2014-118773,TP-21415,22,10/2/2014,Credit Card,delivered,0025-13174
CA-2014-118857,AH-10075,1,16/4/2014,Stripe,delivered,0048-13175
CA-2014-118864,KH-16690,16,16/6/2014,Cash,delivered,0071-13176
CA-2014-118885,JG-15160,19,30/12/2014,Cash,delivered,0094-13177
CA-2014-118892,TP-21415,10,18/8/2014,Debit Card,delivered,0117-13178
CA-2014-119004,JM-15250,23,24/11/2014,Debit Card,delivered,0140-13179
CA-2014-119011,LR-17035,20,21/8/2014,Cash,delivered,0163-13180
CA-2014-119193,SK-19990,25,23/12/2014,PayPal,delivered,0186-13181
CA-2014-119284,TS-21205,18,16/6/2014,Credit Card,delivered,0209-13182
CA-2014-119305,SW-20275,14,1/12/2014,Cash,delivered,0232-13183
CA-2014-119389,BG-11740,18,18/4/2014,Credit Card,delivered,0255-13184
CA-2014-119424,SB-20185,24,13/6/2014,Cash,delivered,0278-13185
CA-2014-119452,CL-12565,1,22/3/2014,Stripe,delivered,0301-13186
CA-2014-119494,JE-15610,21,10/11/2014,Debit Card,delivered,0324-13187
CA-2014-119564,PL-18925,24,16/12/2014,PayPal,delivered,0347-13188
CA-2014-119578,JG-15310,16,23/12/2014,PayPal,delivered,0370-13189
CA-2014-119655,CV-12295,2,21/4/2014,Stripe,delivered,0393-13190
CA-2014-119669,TP-21130,8,25/1/2014,Debit Card,delivered,0416-13191
CA-2014-119746,CM-12385,11,24/11/2014,PayPal,delivered,0439-13192
CA-2014-119809,YS-21880,17,19/8/2014,Stripe,delivered,0462-13193
CA-2014-119914,CC-12220,5,5/5/2014,Debit Card,delivered,0485-13194
CA-2014-120019,NG-18355,24,17/2/2014,Debit Card,delivered,0508-13195
CA-2014-120061,SR-20425,6,3/11/2014,PayPal,delivered,0531-13196
CA-2014-120138,TB-21625,18,26/5/2014,Cash,delivered,0554-13197
CA-2014-120222,LL-16840,12,26/4/2014,Credit Card,delivered,0577-13198
CA-2014-120327,WB-21850,1,12/11/2014,Credit Card,delivered,0600-13199
CA-2014-120376,TP-21130,21,23/12/2014,Credit Card,delivered,0623-13200
CA-2014-120404,KH-16330,11,21/11/2014,Credit Card,delivered,0646-13201
CA-2014-120614,SM-20950,20,31/5/2014,Debit Card,delivered,0669-13202
CA-2014-120705,MG-17875,8,6/9/2014,PayPal,delivered,0692-13203
CA-2014-120719,SJ-20125,17,24/3/2014,Debit Card,delivered,0715-13204
CA-2014-120761,AB-10150,2,5/9/2014,Debit Card,delivered,0738-13205
CA-2014-120894,JL-15130,13,29/4/2014,Cash,delivered,0761-13206
CA-2014-120936,CA-12310,25,18/12/2014,Stripe,delivered,0784-13207
CA-2014-120999,LC-16930,25,11/9/2014,Credit Card,delivered,0807-13208
CA-2014-121027,HW-14935,19,19/8/2014,PayPal,delivered,0830-13209
CA-2014-121048,TC-21295,23,15/7/2014,Stripe,delivered,0853-13210
CA-2014-121083,JF-15190,2,10/7/2014,Credit Card,delivered,0876-13211
CA-2014-121125,MG-17890,17,31/5/2014,Cash,delivered,0899-13212
CA-2014-121160,FM-14290,21,5/11/2014,Credit Card,delivered,0922-13213
CA-2014-121195,NS-18505,12,25/12/2014,Cash,delivered,0945-13214
CA-2014-121216,MM-17920,8,24/12/2014,Stripe,delivered,0968-13215
CA-2014-121258,DB-13060,12,27/2/2014,PayPal,delivered,0991-13216
CA-2014-121293,JC-15775,4,26/7/2014,PayPal,delivered,0014-13217
CA-2014-121300,MG-17680,9,30/9/2014,Cash,delivered,0037-13218
CA-2014-121314,BE-11410,23,24/9/2014,Debit Card,delivered,0060-13219
CA-2014-121398,FH-14365,21,26/12/2014,Stripe,delivered,0083-13220
CA-2014-121412,BG-11695,23,24/9/2014,Stripe,delivered,0106-13221
CA-2014-121419,TC-21475,23,3/4/2014,Cash,delivered,0129-13222
CA-2014-121468,KD-16345,5,20/11/2014,PayPal,delivered,0152-13223
CA-2014-121489,CM-11815,21,22/8/2014,Stripe,delivered,0175-13224
CA-2014-121503,FH-14275,21,4/7/2014,Cash,delivered,0198-13225
CA-2014-121538,RH-19495,11,29/11/2014,Debit Card,delivered,0221-13226
CA-2014-121559,HW-14935,21,2/6/2014,Debit Card,delivered,0244-13227
CA-2014-121580,ML-17410,15,30/5/2014,Debit Card,delivered,0267-13228
CA-2014-121615,DL-12925,18,4/11/2014,Cash,delivered,0290-13229
CA-2014-121643,AB-10105,2,19/5/2014,Credit Card,delivered,0313-13230
CA-2014-121678,BM-11650,9,17/11/2014,Credit Card,delivered,0336-13231
CA-2014-121706,BM-11140,15,27/2/2014,Credit Card,delivered,0359-13232
CA-2014-121741,YC-21895,10,27/12/2014,Stripe,delivered,0382-13233
CA-2014-121790,LP-17095,12,31/1/2014,PayPal,delivered,0405-13234
CA-2014-121804,LP-17095,7,4/3/2014,Credit Card,delivered,0428-13235
CA-2014-121818,JH-15430,17,21/11/2014,Debit Card,delivered,0451-13236
CA-2014-121839,MH-18115,24,25/9/2014,PayPal,delivered,0474-13237
CA-2014-121853,DB-13660,21,24/9/2014,Cash,delivered,0497-13238
CA-2014-121888,CL-11890,21,16/9/2014,Credit Card,delivered,0520-13239
CA-2014-121909,EA-14035,8,1/8/2014,Credit Card,delivered,0543-13240
CA-2014-122007,JK-15325,8,19/3/2014,Stripe,delivered,0566-13241
CA-2014-122028,CK-12205,18,19/8/2014,Stripe,delivered,0589-13242
CA-2014-122035,EM-13825,13,21/7/2014,Debit Card,delivered,0612-13243
CA-2014-122056,PG-18895,24,14/6/2014,Cash,delivered,0635-13244
CA-2014-122077,JF-15295,7,20/5/2014,Stripe,delivered,0658-13245
CA-2014-122105,CJ-12010,2,25/6/2014,Stripe,delivered,0681-13246
CA-2014-122112,CA-11965,20,26/9/2014,PayPal,delivered,0704-13247
CA-2014-122154,SA-20830,5,10/4/2014,Stripe,delivered,0727-13248
CA-2014-122175,CA-12775,9,13/5/2014,Debit Card,delivered,0750-13249
CA-2014-122196,CA-12265,1,23/9/2014,Credit Card,delivered,0773-13250
CA-2014-122280,SH-20395,25,11/9/2014,PayPal,delivered,0796-13251
CA-2014-122308,MV-17485,22,25/3/2014,PayPal,delivered,0819-13252
CA-2014-122364,FA-14230,8,25/9/2014,PayPal,delivered,0842-13253
CA-2014-122490,TT-21070,25,14/11/2014,Cash,delivered,0865-13254
CA-2014-122504,DB-13270,19,8/11/2014,Debit Card,delivered,0888-13255
CA-2014-122539,SC-20305,18,2/12/2014,Debit Card,delivered,0911-13256
CA-2014-122595,GM-14455,1,15/12/2014,Credit Card,delivered,0934-13257
CA-2014-122644,SF-20965,18,13/11/2014,Debit Card,delivered,0957-13258
CA-2014-122693,NH-18610,21,20/2/2014,Credit Card,delivered,0980-13259
CA-2014-122700,LT-17110,9,27/11/2014,Credit Card,delivered,0003-13260
CA-2014-122707,EB-13750,8,17/4/2014,Cash,delivered,0026-13261
CA-2014-122735,BD-11320,19,13/4/2014,PayPal,delivered,0049-13262
CA-2014-122763,HG-14845,24,21/3/2014,Stripe,delivered,0072-13263
CA-2014-122770,EP-13915,13,14/12/2014,Credit Card,delivered,0095-13264
CA-2014-122798,SV-20935,15,29/12/2014,PayPal,delivered,0118-13265
CA-2014-122945,MB-18085,13,17/11/2014,Credit Card,delivered,0141-13266
CA-2014-122987,SJ-20215,17,17/8/2014,PayPal,delivered,0164-13267
CA-2014-122994,MV-17485,18,7/2/2014,Debit Card,delivered,0187-13268
CA-2014-123001,AW-10840,24,3/9/2014,Cash,delivered,0210-13269
CA-2014-123022,SC-20050,11,4/9/2014,Stripe,delivered,0233-13270
CA-2014-123029,BT-11530,10,1/10/2014,Credit Card,delivered,0256-13271
CA-2014-123036,HA-14905,7,11/9/2014,PayPal,delivered,0279-13272
CA-2014-123043,AH-10195,19,25/8/2014,PayPal,delivered,0302-13273
CA-2014-123071,CC-12550,3,4/12/2014,Credit Card,delivered,0325-13274
CA-2014-123085,EJ-13720,16,4/3/2014,Stripe,delivered,0348-13275
CA-2014-123134,DW-13585,22,3/5/2014,Stripe,delivered,0371-13276
CA-2014-123239,MG-18145,23,28/7/2014,Cash,delivered,0394-13277
CA-2014-123246,AJ-10960,18,18/10/2014,Credit Card,delivered,0417-13278
CA-2014-123351,KT-16480,11,22/9/2014,PayPal,delivered,0440-13279
CA-2014-123372,DG-13300,17,29/11/2014,Stripe,delivered,0463-13280
CA-2014-123491,JK-15205,3,31/10/2014,Debit Card,delivered,0486-13281
CA-2014-123624,SE-20110,20,14/11/2014,Debit Card,delivered,0509-13282
CA-2014-123638,MA-17995,3,28/6/2014,Stripe,delivered,0532-13283
CA-2014-123659,MN-17935,16,11/2/2014,Stripe,delivered,0555-13284
CA-2014-123687,KC-16675,21,27/5/2014,Credit Card,delivered,0578-13285
CA-2014-123701,PG-18820,19,25/11/2014,Stripe,delivered,0601-13286
CA-2014-123778,BS-11755,24,24/9/2014,Stripe,delivered,0624-13287
CA-2014-123967,SF-20200,2,2/11/2014,Debit Card,delivered,0647-13288
CA-2014-123981,RW-19630,1,3/10/2014,Cash,delivered,0670-13289
CA-2014-124086,MP-18175,16,11/2/2014,Credit Card,delivered,0693-13290
CA-2014-124114,RS-19765,12,3/3/2014,PayPal,delivered,0716-13291
CA-2014-124191,TS-21610,23,13/6/2014,Debit Card,delivered,0739-13292
CA-2014-124205,TC-21145,6,16/9/2014,Cash,delivered,0762-13293
CA-2014-124261,JE-15715,13,15/11/2014,Cash,delivered,0785-13294
CA-2014-124296,CS-12355,4,25/12/2014,Credit Card,delivered,0808-13295
CA-2014-124401,RD-19900,4,8/9/2014,Cash,delivered,0831-13296
CA-2014-124436,SA-20830,13,20/3/2014,PayPal,delivered,0854-13297
CA-2014-124576,HK-14890,20,2/8/2014,Credit Card,delivered,0877-13298
CA-2014-124597,AS-10630,17,1/5/2014,PayPal,delivered,0900-13299
CA-2014-124674,JB-16000,2,18/11/2014,Credit Card,delivered,0923-13300
CA-2014-124716,BD-11560,7,28/3/2014,PayPal,delivered,0946-13301
CA-2014-124744,EH-14125,7,22/6/2014,Stripe,delivered,0969-13302
CA-2014-124765,HZ-14950,17,26/11/2014,Cash,delivered,0992-13303
CA-2014-124828,YS-21880,22,4/7/2014,Stripe,delivered,0015-13304
CA-2014-124898,DB-12910,24,12/9/2014,Credit Card,delivered,0038-13305
CA-2014-124940,DK-13090,3,22/2/2014,Credit Card,delivered,0061-13306
CA-2014-125101,SH-19975,9,7/3/2014,Stripe,delivered,0084-13307
CA-2014-125115,RD-19930,15,11/4/2014,Credit Card,delivered,0107-13308
CA-2014-125199,HM-14860,8,20/10/2014,Debit Card,delivered,0130-13309
CA-2014-125269,AF-10870,11,25/4/2014,Credit Card,delivered,0153-13310
CA-2014-125290,CC-12430,15,7/11/2014,Stripe,delivered,0176-13311
CA-2014-125367,NM-18445,23,24/7/2014,Stripe,delivered,0199-13312
CA-2014-125381,SG-20605,14,26/4/2014,PayPal,delivered,0222-13313
CA-2014-125388,MP-17965,12,20/10/2014,PayPal,delivered,0245-13314
CA-2014-125451,AH-10075,7,24/10/2014,PayPal,delivered,0268-13315
CA-2014-125472,BD-11725,10,31/5/2014,Debit Card,delivered,0291-13316
CA-2014-125640,DD-13570,12,26/7/2014,PayPal,delivered,0314-13317
CA-2014-125745,DV-13045,7,1/7/2014,Credit Card,delivered,0337-13318
CA-2014-125752,EH-14125,7,1/8/2014,Debit Card,delivered,0360-13319
CA-2014-125878,MH-18025,12,26/2/2014,Credit Card,delivered,0383-13320
CA-2014-125913,JO-15145,23,17/1/2014,PayPal,delivered,0406-13321
CA-2014-125990,JS-16030,12,20/10/2014,PayPal,delivered,0429-13322
CA-2014-126046,JC-16105,20,4/11/2014,Stripe,delivered,0452-13323
CA-2014-126067,KN-16705,16,29/8/2014,Debit Card,delivered,0475-13324
CA-2014-126074,RF-19735,12,3/10/2014,Cash,delivered,0498-13325
CA-2014-126123,AG-10765,2,15/10/2014,PayPal,delivered,0521-13326
CA-2014-126144,GM-14680,21,1/8/2014,Cash,delivered,0544-13327
CA-2014-126221,CC-12430,8,31/12/2014,Stripe,delivered,0567-13328
CA-2014-126242,MC-18100,14,20/11/2014,PayPal,delivered,0590-13329
CA-2014-126354,SC-20380,13,4/2/2014,Debit Card,delivered,0613-13330
CA-2014-126382,HK-14890,15,4/6/2014,Cash,delivered,0636-13331
CA-2014-126396,AR-10345,11,9/9/2014,PayPal,delivered,0659-13332
CA-2014-126438,AR-10345,3,11/9/2014,Stripe,delivered,0682-13333
CA-2014-126536,NK-18490,12,13/10/2014,PayPal,delivered,0705-13334
CA-2014-126550,RD-19720,23,30/3/2014,Debit Card,delivered,0728-13335
CA-2014-126634,AB-10165,2,31/3/2014,Credit Card,delivered,0751-13336
CA-2014-126662,AB-10255,10,18/7/2014,Stripe,delivered,0774-13337
