orderID,shipmentModeID,shippingDate,country,city,state,postalCode,region
CA-2014-132213,1,27/4/2014,United States,Nashville,Tennessee,37211,South
CA-2011-138450,3,22/10/2011,United States,Philadelphia,Pennsylvania,19134,East
CA-2012-153073,4,13/11/2012,United States,Chicago,Illinois,60610,Central
CA-2013-147970,2,2/2/2013,United States,Dallas,Texas,75220,Central
CA-2013-150658,3,23/11/2013,United States,Carlsbad,New Mexico,88220,West
CA-2014-125640,3,30/7/2014,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-154137,3,18/11/2014,United States,New York City,New York,10009,East
CA-2012-127173,3,3/10/2012,United States,Oceanside,New York,11572,East
CA-2011-149538,3,8/4/2011,United States,Lafayette,Louisiana,70506,South
CA-2011-160766,4,14/9/2011,United States,New York City,New York,10009,East
CA-2014-146626,3,6/1/2015,United States,Anaheim,California,92804,West
CA-2012-123330,3,27/6/2012,United States,Deltona,Florida,32725,South
CA-2014-155607,3,1/12/2014,United States,New York City,New York,10009,East
CA-2013-151323,3,29/10/2013,United States,Seattle,Washington,98103,West
CA-2012-146696,3,19/12/2012,United States,San Diego,California,92105,West
CA-2013-128972,3,18/11/2013,United States,Oklahoma City,Oklahoma,73120,Central
CA-2014-128335,3,6/10/2014,United States,Mount Vernon,New York,10550,East
CA-2012-154886,3,12/11/2012,United States,San Francisco,California,94109,West
CA-2013-111213,3,6/4/2013,United States,New York City,New York,10009,East
CA-2014-161333,3,8/2/2014,United States,Los Angeles,California,90045,West
CA-2014-128734,3,1/1/2015,United States,Chandler,Arizona,85224,West
CA-2011-141796,4,21/6/2011,United States,Long Beach,New York,11561,East
CA-2014-125101,2,11/3/2014,United States,San Francisco,California,94109,West
CA-2014-169929,1,29/9/2014,United States,Helena,Montana,59601,West
US-2011-121566,3,6/7/2011,United States,New York City,New York,10011,East
US-2012-124219,1,8/8/2012,United States,Kirkwood,Missouri,63122,Central
CA-2014-163006,2,5/7/2014,United States,Chicago,Illinois,60653,Central
CA-2012-156146,2,30/10/2012,United States,Peoria,Arizona,85345,West
CA-2011-111192,3,5/8/2011,United States,Seattle,Washington,98103,West
CA-2013-115378,2,24/11/2013,United States,Taylor,Michigan,48180,Central
CA-2012-161627,3,11/7/2012,United States,Pasadena,California,91104,West
CA-2011-121006,3,16/11/2011,United States,Midland,Michigan,48640,Central
CA-2013-122903,2,30/5/2013,United States,Detroit,Michigan,48205,Central
CA-2012-107741,1,10/3/2012,United States,Pueblo,Colorado,81001,West
CA-2014-106432,3,25/10/2014,United States,Waco,Texas,76706,Central
CA-2013-148908,1,9/11/2013,United States,San Francisco,California,94109,West
CA-2013-123015,3,31/12/2013,United States,New York City,New York,10024,East
US-2012-120502,3,19/4/2012,United States,Los Angeles,California,90036,West
CA-2014-108749,1,16/9/2014,United States,Woonsocket,Rhode Island,2895,East
CA-2014-163335,1,28/9/2014,United States,Columbus,Georgia,31907,South
CA-2012-134719,3,15/10/2012,United States,Jacksonville,Florida,32216,South
US-2012-154389,3,3/12/2012,United States,Philadelphia,Pennsylvania,19140,East
CA-2012-115567,3,18/9/2012,United States,Columbus,Indiana,47201,Central
US-2014-136679,3,19/11/2014,United States,Pasadena,Texas,77506,Central
US-2014-141943,3,10/5/2014,United States,San Francisco,California,94122,West
CA-2011-101560,2,1/12/2011,United States,Columbia,South Carolina,29203,South
CA-2011-159709,3,15/5/2011,United States,Kent,Washington,98031,West
CA-2013-103982,3,9/3/2013,United States,Round Rock,Texas,78664,Central
CA-2012-142454,3,19/8/2012,United States,Oakland,California,94601,West
CA-2012-102015,3,18/9/2012,United States,Auburn,New York,13021,East
CA-2012-156755,3,18/1/2012,United States,Newark,Delaware,19711,East
CA-2012-130876,2,16/5/2012,United States,New York City,New York,10024,East
CA-2013-145898,4,27/9/2013,United States,Redlands,California,92374,West
US-2014-159562,3,16/9/2014,United States,Roseville,Michigan,48066,Central
CA-2014-134635,2,18/4/2014,United States,Los Angeles,California,90049,West
CA-2014-167080,3,15/6/2014,United States,New York City,New York,10011,East
CA-2014-145653,4,2/9/2014,United States,Detroit,Michigan,48205,Central
CA-2011-140487,3,20/6/2011,United States,Detroit,Michigan,48234,Central
CA-2014-117401,2,23/5/2014,United States,Springfield,Missouri,65807,Central
US-2014-109582,2,18/9/2014,United States,Los Angeles,California,90036,West
CA-2013-119865,3,27/6/2013,United States,New York City,New York,10011,East
US-2011-147648,3,1/12/2011,United States,San Francisco,California,94109,West
CA-2014-124436,2,23/3/2014,United States,Fresno,California,93727,West
CA-2011-115084,3,22/10/2011,United States,Texarkana,Arkansas,71854,South
CA-2014-131037,1,24/8/2014,United States,San Francisco,California,94110,West
CA-2013-111143,1,23/11/2013,United States,Indianapolis,Indiana,46203,Central
CA-2011-166744,3,24/9/2011,United States,Columbia,Maryland,21044,East
CA-2013-116561,3,18/9/2013,United States,San Jose,California,95123,West
CA-2013-110730,2,27/9/2013,United States,Seattle,Washington,98115,West
CA-2014-146367,3,9/8/2014,United States,Carrollton,Texas,75007,Central
CA-2013-149454,1,27/7/2013,United States,Arlington,Virginia,22204,South
CA-2013-156265,2,5/8/2013,United States,Los Angeles,California,90032,West
US-2012-168914,3,27/5/2012,United States,Frankfort,Illinois,60423,Central
US-2014-110989,2,6/11/2014,United States,Seattle,Washington,98105,West
CA-2012-106215,3,21/4/2012,United States,Philadelphia,Pennsylvania,19143,East
US-2013-169369,3,19/12/2013,United States,Columbus,Georgia,31907,South
CA-2012-132318,1,2/11/2012,United States,Virginia Beach,Virginia,23464,South
US-2011-131982,2,11/3/2011,United States,Des Moines,Washington,98198,West
CA-2012-125185,2,7/3/2012,United States,Bethlehem,Pennsylvania,18018,East
CA-2013-130078,3,15/8/2013,United States,Oklahoma City,Oklahoma,73120,Central
US-2014-114034,3,9/1/2014,United States,Rancho Cucamonga,California,91730,West
US-2014-115595,1,12/10/2014,United States,Los Angeles,California,90032,West
CA-2014-158722,3,27/10/2014,United States,Philadelphia,Pennsylvania,19120,East
CA-2011-105165,1,10/9/2011,United States,Houston,Texas,77036,Central
CA-2014-147452,1,4/10/2014,United States,Seattle,Washington,98103,West
US-2014-114657,3,22/11/2014,United States,Yonkers,New York,10701,East
CA-2014-144484,4,12/9/2014,United States,San Francisco,California,94110,West
CA-2014-125913,4,17/1/2014,United States,Los Angeles,California,90008,West
US-2013-158309,1,30/11/2013,United States,Miami,Florida,33142,South
CA-2012-162887,2,9/11/2012,United States,Burlington,Vermont,5408,East
CA-2014-147333,3,21/12/2014,United States,Fayetteville,Arkansas,72701,South
CA-2011-113859,3,17/9/2011,United States,Odessa,Texas,79762,Central
CA-2011-159681,3,13/12/2011,United States,Virginia Beach,Virginia,23464,South
US-2014-104094,3,12/9/2014,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-152709,3,13/10/2014,United States,Detroit,Michigan,48234,Central
CA-2012-105158,3,10/9/2012,United States,Rochester,Minnesota,55901,Central
CA-2011-133424,3,4/4/2011,United States,Seattle,Washington,98105,West
CA-2014-105991,1,7/5/2014,United States,Louisville,Colorado,80027,West
US-2014-136784,3,6/5/2014,United States,San Francisco,California,94122,West
CA-2011-146283,3,15/9/2011,United States,Houston,Texas,77036,Central
CA-2014-151218,1,24/6/2014,United States,Miami,Florida,33180,South
CA-2012-111073,3,30/12/2012,United States,Medina,Ohio,44256,East
CA-2014-144883,3,20/8/2014,United States,Roseville,Minnesota,55113,Central
CA-2014-142174,3,10/3/2014,United States,Houston,Texas,77041,Central
CA-2014-108791,3,1/8/2014,United States,Yonkers,New York,10701,East
CA-2013-106656,1,27/9/2013,United States,San Diego,California,92037,West
CA-2013-113831,3,4/6/2013,United States,Springfield,Virginia,22153,South
US-2011-139500,3,20/11/2011,United States,Decatur,Illinois,62521,Central
US-2011-166310,1,23/9/2011,United States,Garland,Texas,75043,Central
US-2013-168410,3,26/2/2013,United States,Oceanside,New York,11572,East
CA-2014-131254,1,22/11/2014,United States,Houston,Texas,77095,Central
CA-2013-123414,3,28/8/2013,United States,Greenville,North Carolina,27834,South
CA-2014-137876,3,6/5/2014,United States,San Francisco,California,94110,West
CA-2013-154060,3,9/5/2013,United States,Greensboro,North Carolina,27405,South
US-2014-162558,1,6/10/2014,United States,Knoxville,Tennessee,37918,South
CA-2014-134439,2,24/9/2014,United States,Grand Island,Nebraska,68801,Central
CA-2012-119508,3,9/12/2012,United States,Lakewood,California,90712,West
CA-2012-152681,3,22/1/2012,United States,Lawrence,Massachusetts,1841,East
CA-2011-130813,2,9/1/2011,United States,Los Angeles,California,90049,West
CA-2012-120320,3,9/3/2012,United States,Houston,Texas,77036,Central
CA-2013-111941,2,29/12/2013,United States,New York City,New York,10035,East
CA-2013-123120,3,9/9/2013,United States,New York City,New York,10011,East
CA-2011-103331,3,1/9/2011,United States,Newark,Delaware,19711,East
CA-2012-169278,3,25/5/2012,United States,Seattle,Washington,98105,West
CA-2014-111577,3,22/10/2014,United States,Scottsdale,Arizona,85254,West
CA-2012-146486,2,14/11/2012,United States,Oceanside,New York,11572,East
US-2011-168501,3,27/11/2011,United States,Dallas,Texas,75220,Central
CA-2012-112053,2,13/10/2012,United States,Rochester,New York,14609,East
CA-2014-108539,2,24/3/2014,United States,Los Angeles,California,90045,West
CA-2012-149811,3,10/1/2012,United States,Woodbury,Minnesota,55125,Central
US-2014-103814,3,17/12/2014,United States,Park Ridge,Illinois,60068,Central
CA-2013-123932,3,13/9/2013,United States,Dallas,Texas,75217,Central
US-2013-101616,1,7/9/2013,United States,Monroe,Louisiana,71203,South
CA-2011-113768,3,19/5/2011,United States,Los Angeles,California,90004,West
CA-2013-138037,3,4/10/2013,United States,San Francisco,California,94109,West
CA-2011-150490,3,11/8/2011,United States,San Francisco,California,94122,West
US-2014-126060,3,19/4/2014,United States,Fayetteville,North Carolina,28314,South
CA-2014-100951,1,11/6/2014,United States,Dallas,Texas,75217,Central
CA-2013-122014,3,3/1/2014,United States,Wichita,Kansas,67212,Central
CA-2011-123477,2,22/1/2011,United States,Springfield,Oregon,97477,West
CA-2013-107790,3,25/11/2013,United States,Houston,Texas,77041,Central
CA-2014-158071,3,16/6/2014,United States,Seattle,Washington,98103,West
CA-2014-147403,1,14/9/2014,United States,Akron,Ohio,44312,East
US-2014-136721,3,13/4/2014,United States,Oak Park,Michigan,48237,Central
CA-2012-118738,3,30/10/2012,United States,Houston,Texas,77041,Central
CA-2014-134152,3,1/6/2014,United States,Seattle,Washington,98103,West
CA-2011-125542,1,7/12/2011,United States,Philadelphia,Pennsylvania,19134,East
CA-2013-136021,3,19/8/2013,United States,Los Angeles,California,90045,West
CA-2013-149195,2,8/9/2013,United States,Houston,Texas,77070,Central
CA-2014-161410,3,4/7/2014,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-152786,3,18/3/2014,United States,Rogers,Arkansas,72756,South
CA-2014-164707,2,22/2/2014,United States,Los Angeles,California,90045,West
CA-2014-163874,2,13/11/2014,United States,Seattle,Washington,98105,West
US-2011-123183,3,25/11/2011,United States,Wilmington,Delaware,19805,East
CA-2011-104829,2,21/11/2011,United States,Provo,Utah,84604,West
US-2013-147340,4,25/9/2013,United States,San Francisco,California,94110,West
CA-2013-145492,3,28/11/2013,United States,Los Angeles,California,90004,West
CA-2013-163202,3,3/10/2013,United States,Lancaster,Ohio,43130,East
CA-2013-117681,3,15/4/2013,United States,Los Angeles,California,90004,West
CA-2014-132262,1,24/9/2014,United States,Seattle,Washington,98103,West
CA-2014-123043,3,30/8/2014,United States,New York City,New York,10024,East
US-2013-143280,3,26/2/2013,United States,Los Angeles,California,90045,West
CA-2014-108854,3,15/12/2014,United States,San Francisco,California,94109,West
CA-2014-166856,3,23/9/2014,United States,Clovis,New Mexico,88101,West
CA-2013-153157,1,15/9/2013,United States,Wichita,Kansas,67212,Central
US-2014-125647,3,29/9/2014,United States,Chicago,Illinois,60653,Central
CA-2011-132542,2,8/10/2011,United States,Omaha,Nebraska,68104,Central
CA-2012-110877,1,26/10/2012,United States,Houston,Texas,77041,Central
US-2013-151827,2,3/4/2013,United States,Philadelphia,Pennsylvania,19134,East
US-2013-163258,3,3/1/2014,United States,Los Angeles,California,90045,West
CA-2014-103009,2,6/11/2014,United States,Richmond,Kentucky,40475,South
US-2014-120649,3,27/1/2014,United States,Waterbury,Connecticut,6708,East
CA-2013-153598,1,7/12/2013,United States,Los Angeles,California,90045,West
US-2013-108497,4,15/6/2013,United States,Los Angeles,California,90036,West
CA-2013-113096,1,5/9/2013,United States,San Francisco,California,94122,West
CA-2011-136861,1,7/9/2011,United States,Saint Petersburg,Florida,33710,South
CA-2014-117422,3,26/10/2014,United States,Lakewood,Ohio,44107,East
CA-2014-129707,3,30/4/2014,United States,Chandler,Arizona,85224,West
CA-2012-160171,3,24/10/2012,United States,Los Angeles,California,90008,West
CA-2011-103317,1,8/7/2011,United States,Palm Coast,Florida,32137,South
CA-2013-167115,3,10/4/2013,United States,New York City,New York,10035,East
US-2014-153633,2,19/11/2014,United States,Jupiter,Florida,33458,South
CA-2014-155929,3,14/9/2014,United States,Glendale,Arizona,85301,West
CA-2012-148712,3,23/4/2012,United States,New York City,New York,10035,East
CA-2013-128307,3,30/7/2013,United States,Houston,Texas,77041,Central
US-2013-127425,3,1/9/2013,United States,New York City,New York,10035,East
US-2011-119081,3,19/9/2011,United States,Olathe,Kansas,66062,Central
CA-2013-140613,3,30/7/2013,United States,Sparks,Nevada,89431,West
US-2014-108700,3,24/5/2014,United States,Rockford,Illinois,61107,Central
CA-2014-160962,3,3/5/2014,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-130631,3,3/1/2015,United States,Edmonds,Washington,98026,West
CA-2014-116680,2,7/9/2014,United States,San Francisco,California,94122,West
US-2011-107405,3,25/3/2011,United States,Asheville,North Carolina,28806,South
CA-2014-101574,3,5/10/2014,United States,Los Angeles,California,90032,West
CA-2011-146591,1,21/1/2011,United States,Scottsdale,Arizona,85254,West
CA-2011-107706,2,20/2/2011,United States,Houston,Texas,77095,Central
CA-2013-122448,3,15/6/2013,United States,San Francisco,California,94109,West
CA-2011-132451,1,27/9/2011,United States,San Diego,California,92105,West
CA-2013-158547,3,5/6/2013,United States,Hamilton,Ohio,45011,East
CA-2014-116946,3,24/12/2014,United States,Parker,Colorado,80134,West
CA-2014-121741,4,27/12/2014,United States,Fremont,Nebraska,68025,Central
CA-2014-169691,1,19/6/2014,United States,Maple Grove,Minnesota,55369,Central
CA-2013-121356,3,25/11/2013,United States,Newark,Delaware,19711,East
CA-2011-101770,3,4/4/2011,United States,Miami,Florida,33180,South
CA-2014-105487,3,15/10/2014,United States,San Diego,California,92105,West
CA-2014-148999,3,5/2/2014,United States,Miami,Florida,33142,South
CA-2011-107573,3,17/12/2011,United States,Miami,Florida,33178,South
CA-2012-156608,3,29/10/2012,United States,San Antonio,Texas,78207,Central
CA-2014-134495,2,5/4/2014,United States,Jacksonville,Florida,32216,South
CA-2014-164098,1,28/1/2014,United States,Houston,Texas,77070,Central
CA-2011-105249,4,28/11/2011,United States,San Francisco,California,94122,West
CA-2012-113523,3,8/9/2012,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-117821,3,17/6/2014,United States,Marion,Ohio,43302,East
CA-2014-164378,2,19/7/2014,United States,New York City,New York,10024,East
CA-2014-127782,3,7/11/2014,United States,Philadelphia,Pennsylvania,19140,East
US-2013-162026,4,9/10/2013,United States,Los Angeles,California,90036,West
CA-2013-150000,3,15/4/2013,United States,Smyrna,Georgia,30080,South
CA-2012-168529,3,12/10/2012,United States,San Francisco,California,94122,West
US-2014-152569,3,21/5/2014,United States,Chicago,Illinois,60653,Central
US-2011-137680,3,2/3/2011,United States,Medford,Oregon,97504,West
CA-2012-103177,1,1/6/2012,United States,New York City,New York,10009,East
US-2013-138408,2,22/11/2013,United States,Huntsville,Alabama,35810,South
CA-2014-117667,3,10/12/2014,United States,Philadelphia,Pennsylvania,19134,East
